CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
5;53;5300108;1;2;1;4;2;1268545;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;20;5;0;0;25;16;9;0;1;0;0;0;0;0;0;0;13;0;2;1;8;1;0;11;2;9;0;0;3;38;26;12;0;0;0;12;4;6;3;8;3;2;13;0;19;0;0;6;7;4;3;0;0;0;0;0;1;1;3;1;1;1;0;6;0;0;0;25;0;38;0;7;0;3;1;1;0;1;0;0;0;0;1;1;0;0;0;7;0;0;0;0;7;7;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;0;36;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28;2022
5;53;5300108;1;2;1;4;2;1132133;"""0115L12""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;11;7;3;0;1;0;0;0;0;0;0;0;5;2;1;0;2;1;0;4;1;5;0;0;1;14;12;2;0;0;0;5;3;2;0;3;1;0;5;1;7;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;11;0;14;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8181818181818182;2022
5;53;5300108;1;2;1;4;2;100307;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;43;18;0;0;61;48;10;0;3;0;0;0;0;0;0;0;34;13;8;3;2;1;0;18;7;27;1;0;8;92;67;25;0;0;0;40;20;13;4;8;6;1;33;10;31;1;0;17;8;6;2;0;0;0;3;2;1;0;1;1;0;4;1;2;0;0;1;59;2;91;1;8;0;2;1;2;0;3;0;0;0;0;3;3;0;0;0;7;0;0;0;0;7;7;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;11;0;80;12;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7868852459016393;2022
5;53;5300108;1;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;63;24;0;0;76;56;10;0;10;0;0;0;11;0;0;0;30;16;9;9;20;3;0;22;15;38;6;1;5;171;112;59;0;0;0;36;33;36;20;33;11;2;62;23;61;11;3;11;42;30;12;0;0;0;8;8;14;1;7;4;0;19;1;12;3;1;6;87;0;170;1;41;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;6;0;0;0;0;6;6;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;17;0;123;48;0;30;12;0;0;0;0;0;139;57;130;23;226;87;171;42;0;0;0;0;0.632183908045977;2022
5;53;5300108;1;2;1;5;2;1517195;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;28;7;0;0;23;8;15;0;0;0;0;0;12;0;0;0;16;11;3;1;1;1;2;19;4;8;1;0;3;41;28;13;0;0;0;16;13;7;2;1;0;2;19;3;14;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;0;26;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37142857142857144;2022
5;53;5300108;1;2;1;5;2;1189739;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;2;0;0;8;5;3;0;0;0;0;0;7;0;0;0;4;3;3;2;2;1;0;4;2;4;0;0;5;69;50;19;0;0;0;20;10;14;7;12;6;0;16;12;35;1;0;5;16;13;3;0;0;0;4;2;4;0;4;2;0;1;3;11;1;0;0;15;0;69;0;16;0;1;0;1;1;2;0;0;0;0;2;2;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;54;15;0;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7333333333333334;2022
5;53;5300108;1;2;1;5;2;1517194;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;29;9;0;0;25;6;19;0;0;0;0;0;13;0;0;0;15;9;4;3;5;2;0;7;7;8;1;0;15;49;38;11;0;0;0;17;11;10;3;5;3;0;10;9;16;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;49;0;0;0;0;0;0;0;11;0;0;0;0;11;11;0;0;0;11;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;14;0;33;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23684210526315788;2022
5;53;5300108;1;2;2;4;2;1541487;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;0;0;14;9;5;0;0;0;0;0;0;0;0;0;5;3;3;2;1;0;0;2;0;3;1;0;8;8;7;1;0;0;0;3;0;3;0;1;1;0;1;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.42857142857142855;2022
5;53;5300108;1;2;2;4;2;1474645;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;33;9;0;0;32;21;11;0;0;0;0;0;10;0;0;0;14;11;8;4;4;1;0;15;3;13;1;0;10;60;41;19;0;0;0;17;15;8;5;13;1;1;19;4;28;1;0;8;7;3;4;0;0;0;1;0;0;1;5;0;0;3;0;4;0;0;0;42;0;60;0;7;0;0;0;0;0;24;0;0;0;0;24;0;0;24;0;18;0;0;0;0;18;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;18;0;33;27;0;3;4;0;0;0;0;0;0;0;0;0;15;7;15;3;0;0;0;0;0.6190476190476191;2022
5;53;5300108;1;2;2;4;2;95397;"""0115L02""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;5;5;0;0;0;0;0;0;7;0;0;0;4;4;0;0;3;1;0;4;1;3;0;0;4;14;10;4;0;0;0;2;6;0;2;2;1;1;4;2;4;0;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;12;0;14;0;1;0;0;0;0;0;12;0;0;0;0;12;0;0;12;0;14;0;0;0;0;14;0;0;14;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;8;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8333333333333333;2022
5;53;5300108;1;2;2;4;2;95400;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;41;24;0;0;37;37;0;0;0;0;0;0;28;0;0;0;27;13;4;4;13;2;2;23;7;10;2;0;23;123;78;45;0;0;0;36;37;11;14;19;6;0;40;13;38;3;1;28;16;10;6;0;0;0;2;3;2;5;1;3;0;6;0;6;1;0;3;65;0;123;0;16;0;1;0;0;0;62;0;0;0;0;62;5;0;62;0;119;0;0;0;0;119;5;0;117;0;13;0;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;42;0;63;60;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;2022
5;53;5300108;1;2;2;4;2;1516442;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;7;0;0;14;14;0;0;0;0;0;0;0;0;0;0;5;4;1;0;3;1;0;3;2;6;0;0;3;24;17;7;0;0;0;3;4;2;4;8;3;0;5;3;10;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;24;0;0;0;2;2;1;0;14;0;0;0;0;14;0;0;14;0;24;0;0;0;0;24;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;0;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7857142857142857;2022
5;53;5300108;1;2;2;4;2;1299258;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;13;6;0;0;8;8;0;0;0;0;0;0;11;0;0;0;6;3;5;2;2;1;0;5;3;8;0;0;3;58;40;18;0;0;0;10;9;17;7;9;4;2;16;7;30;0;0;5;6;5;1;0;0;0;1;2;2;0;1;0;0;2;1;3;0;0;0;19;0;58;0;6;0;1;0;0;0;19;0;0;0;0;19;0;0;19;0;58;0;0;0;0;58;0;0;58;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;0;35;23;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2105263157894737;2022
5;53;5300108;1;2;2;4;2;1551482;"""0115L01""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;12;11;1;0;0;0;0;0;0;0;0;0;1;1;0;3;4;3;0;5;1;4;0;0;2;13;8;5;0;0;0;1;2;0;3;4;3;0;6;1;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;13;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;10;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;2022
5;53;5300108;1;2;2;4;2;1375259;"""0115L02""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;13;10;3;0;0;0;0;0;0;0;0;0;5;3;1;1;2;0;1;2;0;6;0;0;5;18;11;7;0;0;0;5;4;2;1;4;1;1;5;0;8;0;0;5;2;1;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;12;1;17;1;2;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;18;0;0;0;0;18;0;0;18;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;13;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3076923076923077;2022
5;53;5300108;1;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;30;7;0;0;36;32;4;0;0;0;0;0;1;0;0;1;8;7;2;6;10;2;1;12;4;9;0;1;11;52;39;13;0;0;1;12;11;3;7;12;5;1;23;6;11;0;1;11;2;0;2;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;37;0;52;0;2;0;1;0;1;0;30;0;0;0;0;30;0;0;30;0;43;0;0;0;0;43;1;0;43;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;6;0;42;10;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.32432432432432434;2022
5;53;5300108;1;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;40;8;0;0;48;46;2;0;0;0;0;0;0;0;0;0;2;7;10;4;19;6;0;8;4;13;0;0;23;121;95;26;0;0;0;9;12;20;17;48;15;0;43;10;42;1;0;25;43;32;11;0;0;0;2;2;7;8;19;5;0;19;4;18;1;0;1;48;0;121;0;43;0;15;0;13;7;43;0;0;0;0;43;0;0;43;0;109;0;0;0;0;109;1;0;109;0;41;0;0;0;0;41;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;3;0;48;73;0;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4791666666666667;2022
5;53;5300108;1;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;30;6;0;0;36;34;2;0;0;0;0;0;0;0;0;0;10;5;6;3;6;2;4;6;3;12;1;0;14;43;35;8;0;0;0;10;5;8;6;7;3;4;10;4;14;1;0;14;3;2;1;0;0;0;0;0;2;1;0;0;0;1;0;2;0;0;0;36;0;43;0;3;0;2;0;2;0;31;0;0;0;0;31;0;0;31;0;36;0;0;0;0;36;0;0;36;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;6;0;32;11;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2777777777777778;2022
5;53;5300108;1;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;15;9;0;0;7;5;2;0;0;0;0;0;17;0;0;0;3;5;1;5;7;1;2;5;0;6;0;0;13;54;40;14;0;0;0;6;11;9;6;11;9;2;12;5;16;2;0;19;10;9;1;0;0;0;1;3;2;2;0;2;0;2;1;2;2;0;3;24;0;54;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;5;0;34;20;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;2022
5;53;5300108;1;2;2;4;2;1575905;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;16;10;0;0;12;9;3;0;0;0;0;0;14;0;0;0;7;4;4;3;6;2;0;7;3;4;0;0;12;13;9;4;0;0;0;2;1;4;1;4;1;0;3;1;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4230769230769231;2022
5;53;5300108;1;2;2;4;2;1379284;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;42;29;0;0;31;31;0;0;0;0;0;0;40;0;0;0;21;19;6;6;13;6;0;34;2;19;0;0;16;129;77;52;0;0;0;30;35;20;13;24;6;1;59;11;37;2;0;20;3;2;1;0;0;0;0;0;2;0;1;0;0;3;0;0;0;0;0;71;0;127;2;3;0;1;1;0;0;71;0;0;0;0;71;0;0;71;0;129;0;0;0;0;129;0;0;129;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;46;0;46;83;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6338028169014085;2022
5;53;5300108;1;2;2;4;2;1379290;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;17;12;0;0;13;13;0;0;0;0;0;0;16;0;0;0;8;4;5;3;6;3;0;4;2;14;0;0;9;34;21;13;0;0;0;11;3;6;4;8;2;0;10;2;11;0;0;11;2;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;29;0;34;0;2;0;0;0;0;0;29;0;0;0;0;29;0;0;29;0;34;0;0;0;0;34;0;0;34;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;17;0;17;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7241379310344828;2022
5;53;5300108;1;2;2;4;2;1527579;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;6;6;0;0;0;0;0;0;5;0;0;0;2;1;1;2;4;1;0;4;2;0;0;0;5;14;12;2;0;0;0;1;2;1;3;4;2;1;5;2;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;14;0;0;0;0;0;0;0;11;0;0;0;0;11;2;0;11;0;14;0;0;0;0;14;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5454545454545454;2022
5;53;5300108;1;2;2;4;2;1579298;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;11;11;0;0;0;0;0;0;1;0;0;0;4;3;2;1;2;0;0;1;1;3;0;0;7;8;5;3;0;0;0;1;2;2;1;2;0;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;8;0;0;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;2022
5;53;5300108;1;2;2;5;2;84698;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;4;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;2;3;3;7;2;0;7;3;6;0;0;1;11;8;3;0;0;0;0;2;3;2;2;2;0;6;2;2;0;0;1;6;5;1;0;0;0;0;1;3;0;1;1;0;2;1;2;0;0;1;16;1;10;1;6;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;2;0;0;0;0;2;0;0;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;6;5;0;4;2;0;0;0;0;0;0;0;0;0;9;8;6;2;0;0;0;0;0.4117647058823529;2022
5;53;5300108;1;2;2;5;2;1556575;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;9;5;4;0;0;0;0;0;12;0;0;0;7;1;2;3;6;1;1;7;3;6;0;0;5;15;8;7;0;0;0;4;1;2;1;5;1;1;3;1;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;15;0;0;0;2;1;1;0;4;0;0;0;0;4;0;0;4;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.0;2022
5;53;5300108;1;2;3;4;2;1259288;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;0;0;7;7;0;0;7;0;0;0;7;0;0;0;2;1;1;5;4;1;0;2;2;10;0;0;0;45;26;19;0;0;0;2;4;6;8;17;7;1;15;7;22;0;0;1;6;6;0;0;0;0;0;0;2;0;4;0;0;3;1;2;0;0;0;14;0;45;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;29;16;0;4;2;0;0;0;0;0;1;1;1;0;65;14;43;6;0;0;0;0;1.5714285714285714;2022
5;52;5201108;0;1;1;2;1;34673;"""0115L04""";01;011;0115;2;1;1;1;1;41;41;0;0;40;0;0;1;58;58;0;0;58;0;0;0;36;26;10;36;0;36;33;3;0;0;0;0;0;0;0;0;0;29;4;1;0;2;0;0;16;3;14;1;0;2;100;76;24;100;0;0;66;15;6;5;8;0;0;37;9;45;4;0;5;14;11;3;14;0;0;11;3;0;0;0;0;0;7;0;5;0;0;2;36;0;99;1;14;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;19;2;1;0;0;47;39;6;2;0;0;4;4;0;0;0;0;33;3;0;87;13;0;13;1;0;0;0;0;0;8;0;7;1;15;0;14;3;0;0;0;0;0.8888888888888888;2022
