CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
3;31;3101706;0;1;1;2;1;1300165;"""0115L13""";1;11;115;2;1;1;1;1;100;0;100;0;35;0;65;0;63;0;63;0;59;0;4;0;19;16;3;0;19;15;14;14;1;0;0;0;0;4;0;0;0;16;1;1;1;0;0;0;1;6;12;0;0;0;56;47;9;0;56;0;32;11;4;4;4;1;0;5;14;33;2;0;2;7;6;1;0;7;0;2;2;1;0;2;0;0;0;1;5;1;0;0;19;0;56;0;7;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;0;3;0;13;11;7;1;12;0;2;1;2;1;1;0;14;5;0;39;17;0;3;4;0;0;0;0;0;13;7;13;1;4;3;3;0;0;0;0;0;0.7368421052631579;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3102803;0;2;4;1;1;1638446;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;24;13;0;0;37;13;24;0;0;0;0;0;0;0;0;0;7;8;9;4;5;4;0;21;4;11;0;0;1;34;23;11;0;0;0;7;7;8;4;4;4;0;19;3;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;27;10;0;25;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08108108108108109;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3103504;0;2;4;1;1;1286250;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;29;10;0;0;39;39;0;0;0;0;0;0;0;0;0;0;2;3;5;10;14;3;2;21;7;10;1;0;0;50;40;10;0;0;0;1;4;10;10;21;2;2;28;7;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;50;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;13;4;1;0;1;27;18;7;1;0;1;0;0;0;0;0;0;29;10;0;41;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20512820512820512;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3104007;0;2;4;1;1;1286250;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;62;15;0;0;77;77;0;0;0;0;0;0;0;0;0;0;9;14;18;19;13;4;0;38;6;32;0;0;1;89;75;14;0;0;0;9;16;22;23;14;4;1;44;10;34;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;89;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;35;12;0;0;1;57;41;15;0;0;1;0;0;0;0;0;0;73;4;0;85;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11688311688311688;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;1;1;1;1;12968;"""0115L13""";1;11;115;2;1;1;1;1;336;122;214;0;260;0;75;1;1233;454;779;0;1158;0;75;0;333;219;114;122;211;253;0;253;0;0;0;0;0;75;0;5;0;233;40;23;12;17;8;0;151;50;121;1;0;10;1254;877;377;546;708;0;781;225;93;54;61;30;10;587;177;410;17;0;63;160;115;45;77;83;0;71;58;14;6;9;1;1;74;14;53;5;0;14;332;1;1251;3;159;1;19;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;153;90;0;73;0;582;582;311;0;288;0;71;71;37;0;43;0;243;90;0;833;421;0;100;60;0;0;0;0;0;336;48;283;41;448;37;406;62;13;0;13;1;0.6366366366366366;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;1;1;1;1;1465803;"""0115L07""";1;11;115;2;1;1;1;1;53;0;53;0;30;0;23;0;118;0;118;0;118;0;0;0;30;23;7;0;30;30;30;0;0;0;0;0;0;0;0;0;0;11;2;5;4;6;1;1;9;4;16;0;0;1;90;62;28;0;90;0;16;14;15;14;21;9;1;31;12;42;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;90;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;8;0;9;0;25;25;14;0;21;0;0;0;0;0;0;0;26;4;0;79;11;0;0;0;0;0;0;0;0;16;4;15;0;22;0;21;0;1;0;1;0;0.2;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;1;1;5;2;42171;"""0115L13""";1;11;115;2;0;1;1;1;63;63;0;0;40;0;23;0;32;32;0;0;21;0;11;0;24;17;7;24;0;14;1;13;0;0;0;0;0;10;0;0;0;17;3;1;0;2;1;0;17;2;5;0;0;0;69;47;22;69;0;0;43;11;6;1;6;2;0;32;12;23;1;0;1;15;9;6;15;0;0;7;3;3;0;1;1;0;6;3;6;0;0;0;24;0;68;1;15;0;3;0;3;0;20;0;0;0;0;20;18;0;5;0;61;0;0;0;0;61;49;0;21;0;13;0;0;0;0;13;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;0;57;12;0;11;4;0;0;0;0;0;0;0;0;0;55;23;51;6;0;0;0;0;0.625;2023;1;1;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;1;1;5;2;42187;"""0115L15""";1;11;115;2;0;1;1;1;66;66;0;0;40;0;26;0;74;74;0;0;67;0;7;0;25;16;9;25;0;17;2;15;0;0;0;0;0;7;0;1;0;16;4;2;0;2;0;1;12;3;10;0;0;0;109;75;34;109;0;0;71;27;5;0;4;1;1;60;12;34;1;0;2;27;14;13;27;0;0;16;10;1;0;0;0;0;14;4;7;0;0;2;23;2;106;3;27;0;2;0;1;0;19;0;0;0;0;19;15;0;4;0;92;0;0;0;0;92;72;0;31;0;25;0;0;0;0;25;20;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;0;82;27;0;22;5;0;0;0;0;0;0;0;0;0;92;17;78;22;1;0;1;0;1.0;2023;1;1;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;1;2;4;2;1520537;"""0115L15""";1;11;115;2;0;1;1;1;22;0;22;0;12;0;10;0;50;0;50;0;30;0;20;0;22;13;9;0;22;12;6;1;0;5;0;0;0;10;0;0;0;12;5;1;3;1;0;0;7;7;7;0;0;1;38;23;15;0;38;0;26;9;2;1;0;0;0;17;4;15;0;0;2;6;5;1;0;6;0;3;2;0;1;0;0;0;5;0;1;0;0;0;22;0;38;0;6;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;6;1;1;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;36;2;0;6;0;0;0;0;0;0;0;0;0;0;23;5;20;5;0;0;0;0;0.8181818181818182;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;1183559;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;44;18;0;0;29;29;0;0;0;0;0;0;33;0;0;0;6;9;14;9;17;5;2;26;5;18;1;0;12;103;69;34;0;0;0;10;19;25;15;25;6;3;39;5;31;1;0;27;8;7;1;0;0;0;0;1;2;1;4;0;0;4;0;4;0;0;0;59;3;99;4;8;0;1;0;1;0;60;0;0;0;0;60;2;0;59;0;100;0;0;0;0;100;3;0;99;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;30;0;54;49;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8387096774193549;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;1125999;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;25;12;0;0;17;17;0;0;0;0;0;0;20;0;0;0;5;5;9;4;11;3;0;16;0;12;0;0;9;68;48;20;0;0;0;5;12;14;13;15;7;2;27;2;21;0;0;18;23;17;6;0;0;0;1;1;5;5;5;4;2;10;1;7;0;0;5;37;0;68;0;23;0;2;0;1;0;36;0;0;0;0;36;1;0;35;0;62;0;0;0;0;62;5;0;58;0;18;0;0;0;0;18;1;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;15;0;49;19;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7027027027027027;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;1258526;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;18;7;0;0;19;19;10;0;9;0;0;0;6;0;0;0;3;5;5;4;6;2;0;11;2;10;0;0;2;30;22;8;0;0;0;5;4;6;6;6;3;0;16;2;6;0;0;6;6;4;2;0;0;0;1;0;1;2;1;1;0;3;0;0;0;0;3;25;0;30;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;0;24;6;0;4;2;0;0;0;0;0;0;0;0;0;3;2;2;0;0;0;0;0;0.56;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;18;11;0;0;28;22;0;0;6;0;0;0;1;0;0;0;7;3;6;5;5;3;0;10;4;10;1;0;4;43;29;14;0;0;0;10;6;5;5;14;2;1;10;8;18;0;0;7;3;2;1;0;0;0;0;0;1;0;2;0;0;1;1;1;0;0;0;29;0;43;0;3;0;0;0;0;0;14;0;0;0;0;14;0;0;14;0;20;0;0;0;0;20;0;0;20;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;0;41;2;0;3;0;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;0.8620689655172413;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;46;14;0;0;58;54;1;0;3;0;0;0;2;0;0;0;18;12;11;3;9;5;2;25;8;11;1;0;15;108;69;39;0;0;0;32;16;18;9;16;13;4;38;10;37;0;0;23;18;12;6;0;0;0;3;0;3;2;6;3;1;10;0;7;0;0;1;60;0;107;1;18;0;0;0;0;0;42;0;0;0;0;42;1;0;38;3;43;0;0;0;0;43;2;0;40;1;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;5;0;102;6;0;17;1;0;0;0;0;0;0;0;0;0;6;1;4;0;0;0;0;0;1.1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;1;4;2;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;7;0;0;15;7;5;0;3;0;0;0;3;0;0;0;6;4;4;0;2;1;1;6;4;6;1;0;1;38;26;12;0;0;0;8;6;6;7;6;3;2;15;5;12;2;0;4;6;5;1;0;0;0;0;2;0;2;2;0;0;5;0;1;0;0;0;18;0;38;0;6;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;27;11;0;2;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1.0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1153287;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;0;0;18;18;0;0;0;0;0;0;3;0;0;0;4;1;2;6;7;1;0;12;0;4;0;0;5;84;65;19;0;0;0;15;13;11;13;24;6;2;30;7;41;0;0;6;19;16;3;0;0;0;2;3;1;3;8;1;1;5;3;10;0;0;1;21;0;84;0;19;0;1;0;1;1;19;0;0;0;0;19;0;0;17;3;70;0;0;0;0;70;23;0;40;8;13;0;0;0;0;13;4;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5;0;68;16;0;16;3;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1.4761904761904763;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1634109;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;22;7;0;0;27;19;8;0;0;0;0;0;2;0;0;0;9;8;5;2;4;1;0;3;5;7;1;0;13;16;12;4;0;0;0;4;4;3;1;3;1;0;1;2;5;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.5172413793103449;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1621303;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;15;2;0;0;15;9;6;0;0;0;0;0;2;0;0;0;2;7;3;0;3;2;0;3;5;3;0;0;6;13;11;2;0;0;0;1;3;3;2;3;1;0;5;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47058823529411764;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1571469;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;5;0;0;13;9;0;0;4;0;0;0;3;0;0;0;10;2;2;2;0;0;0;9;0;7;0;0;0;14;9;5;0;0;0;10;0;2;1;0;0;1;8;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;0.75;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;95400;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;9;9;0;0;12;12;0;0;0;0;0;0;6;0;0;0;4;3;0;5;3;3;0;7;2;6;0;0;3;46;29;17;0;0;0;6;9;5;7;12;7;0;18;5;13;0;0;10;3;1;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;18;0;46;0;3;0;0;0;0;0;18;0;0;0;0;18;0;0;18;0;46;0;0;0;0;46;0;0;46;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;24;22;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9444444444444444;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;25;7;0;0;29;26;3;0;0;0;0;0;3;0;0;0;5;8;6;5;7;1;0;17;2;12;1;0;0;56;34;22;0;0;1;6;11;10;10;12;4;2;28;9;18;1;0;0;5;2;3;0;0;0;0;1;2;2;0;0;0;3;2;0;0;0;0;32;0;56;0;5;0;3;0;1;1;26;0;0;0;0;26;0;0;26;0;39;0;0;0;0;39;1;0;39;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;4;0;51;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8125;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;22;5;0;0;27;25;2;0;0;0;0;0;0;0;0;0;1;2;4;7;10;3;0;18;2;7;0;0;0;99;77;22;0;0;0;10;9;8;16;35;17;4;64;9;25;1;0;0;29;23;6;0;0;0;2;2;2;6;8;6;3;23;1;5;0;0;0;27;0;99;0;29;0;18;1;14;4;22;0;0;0;0;22;0;0;22;0;85;0;0;0;0;85;6;0;85;0;29;0;0;0;0;29;2;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;0;95;4;0;29;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1.2962962962962963;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;22;11;0;0;32;29;3;0;0;0;0;0;1;0;0;1;2;7;4;3;10;5;1;20;1;12;0;0;0;46;29;17;0;0;1;2;7;4;6;15;9;2;28;2;16;0;0;0;3;2;1;0;0;0;0;0;0;0;2;1;0;2;0;1;0;0;0;33;0;46;0;3;0;1;0;1;0;23;0;0;0;0;23;0;0;23;0;33;0;0;0;0;33;0;0;33;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2;0;44;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7575757575757576;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1575905;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;3;0;0;9;5;4;0;0;0;0;0;7;0;0;0;4;2;3;4;3;0;0;6;0;1;0;0;9;16;12;4;0;0;0;5;3;0;5;3;0;0;5;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1186955;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;12;9;0;0;3;2;1;0;0;0;0;0;18;0;0;0;1;2;1;4;10;3;0;8;0;6;0;0;7;43;29;14;0;0;0;2;5;8;7;17;4;0;11;1;14;0;0;17;6;6;0;0;0;0;1;0;1;2;2;0;0;1;0;1;0;0;4;21;0;43;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;30;13;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6190476190476191;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
3;31;3106200;1;2;2;4;2;1379284;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;15;6;0;0;12;12;0;0;0;0;0;0;9;0;0;0;4;4;5;3;2;3;0;10;2;4;0;0;5;32;22;10;0;0;0;5;6;5;4;7;5;0;12;3;8;0;1;8;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;21;0;32;0;2;0;0;0;0;0;18;0;0;0;0;18;0;0;18;0;29;0;0;0;0;29;0;0;29;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;0;16;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5238095238095238;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
